Please enter the topology filename with extension: topology3.txt
--------------------------------------------------------
This is the initial topology of the network:
--------------------------------------------------------
Router 0:

14,490,16
15,818,16
16,227,16
17,555,9
18,786,18
20,546,16
21,1031,16
22,721,9
23,751,16
24,894,16
25,1480,16
26,291,16
27,989,9
28,785,16
29,588,16

Router 20:

0,254,0
1,890,26
2,655,26
3,1028,26
4,937,26
5,732,26
6,342,26
7,499,26
8,756,26
9,335,26
10,857,26
11,784,26
12,625,26
13,1001,13
14,582,26
15,910,26
16,319,26
17,647,26
18,1332,26
19,546,26
21,1123,26
22,813,26
23,843,26
24,986,26
25,1444,26
26,255,26
27,1081,26
28,877,26
29,680,26

Router 21:

0,1373,23
1,997,23
2,725,23
3,376,3
4,1041,15
5,1217,23
6,827,23
7,624,23
8,399,23
9,820,23
10,500,23
11,547,23
12,1238,23
13,1559,23
14,798,23
15,347,23
16,804,23
17,508,23
18,1817,23
19,1031,23
20,1123,23
22,456,23
23,280,23
24,509,23
25,1302,23
26,868,23
27,724,23
28,593,15
29,443,23

Router 22:

0,917,0
1,541,10
2,269,2
3,832,8
4,588,10
5,907,17
6,517,17
7,520,8
8,57,8
9,478,17
10,44,10
11,443,8
12,806,10
13,1249,17
14,342,2
15,243,8
16,494,17
17,166,8
18,1507,17
19,721,17
20,813,17
21,456,8
23,176,8
24,405,8
25,846,27
26,558,17
27,268,27
28,489,8
29,339,8

Router 23:

0,1093,8
1,717,8
2,445,8
3,656,21
4,761,15
5,937,29
6,547,29
7,344,29
8,119,8
9,540,29
10,220,8
11,267,29
12,958,29
13,1279,29
14,518,8
15,67,15
16,524,29
17,228,8
18,1537,29
19,751,29
20,843,29
21,280,21
22,176,8
24,229,24
25,1022,8
26,588,29
27,444,8
28,313,15
29,163,29

Router 24:

0,1240,29
1,946,23
2,674,23
3,885,23
4,990,23
5,1080,29
6,690,29
7,487,29
8,348,23
9,683,29
10,449,23
11,410,29
12,1101,29
13,1422,29
14,747,23
15,296,23
16,667,29
17,457,23
18,1680,29
19,894,29
20,986,29
21,509,23
22,405,23
23,229,23
25,1251,23
26,731,29
27,673,23
28,542,23
29,306,29

Router 25:

0,1698,1
1,554,1
2,1115,27
3,1678,27
4,601,1
5,1666,1
6,1276,1
7,1366,27
8,903,27
9,1269,1
10,890,27
11,1289,27
12,819,1
13,2008,1
14,1188,27
15,1089,27
16,1253,1
17,1012,27
18,1621,1
19,1480,1
20,1444,1
21,1302,27
22,846,27
23,1022,27
24,1251,27
26,1189,1
27,578,27
28,1052,1
29,1185,27

Router 26:

0,509,20
1,635,12
2,400,16
3,773,16
4,682,12
5,477,16
6,87,16
7,244,16
8,501,16
9,80,16
10,602,16
11,529,16
12,370,12
13,819,16
14,327,16
15,655,16
16,64,16
17,392,16
18,1077,16
19,291,16
20,255,20
21,868,16
22,558,16
23,588,16
24,731,16
25,1189,12
27,826,16
28,622,16
29,425,16

Router 27:

0,1185,22
1,809,22
2,537,22
3,1100,22
4,856,22
5,1175,22
6,785,22
7,788,22
8,325,22
9,746,22
10,312,22
11,711,22
12,1074,22
13,1517,22
14,610,22
15,511,22
16,762,22
17,434,22
18,1775,22
19,989,22
20,1081,22
21,724,22
22,268,22
23,444,22
24,673,22
25,578,25
26,826,22
28,757,22
29,607,22

Router 28:

0,1131,6
1,498,1
2,758,15
3,969,15
4,545,1
5,925,6
6,535,6
7,657,15
8,432,15
9,574,6
10,533,15
11,580,15
12,763,1
13,1313,6
14,775,6
15,246,15
16,558,6
17,541,15
18,1565,1
19,785,6
20,877,6
21,593,15
22,489,15
23,313,15
24,542,15
25,1052,1
26,622,6
27,757,15
29,476,15

Router 29:

0,934,7
1,880,23
2,608,23
3,819,23
4,924,23
5,774,7
6,384,7
7,181,7
8,282,23
9,377,7
10,383,23
11,104,11
12,795,7
13,1116,7
14,624,7
15,230,23
16,361,7
17,391,23
18,1374,7
19,588,7
20,680,7
21,443,23
22,339,23
23,163,23
24,306,24
25,1185,23
26,425,7
27,607,23
28,476,23

Network has converged at 43.3575 seconds
The last node to converge was 20
